"Model Year","Vehicle Manufacturer Name","Veh Mfr Code","Represented Test Veh Make","Represented Test Veh Model","Test Vehicle ID","Test Veh Configuration #","Test Veh Displacement (L)","Actual Tested Testgroup","Vehicle Type","Rated Horsepower","# of Cylinders and Rotors","Engine Code","Tested Transmission Type Code","Tested Transmission Type","# of Gears","Transmission Lockup?","Drive System Code","Drive System Description","Transmission Overdrive Code","Transmission Overdrive Desc","Equivalent Test Weight (lbs.)","Axle Ratio","N/V Ratio","Shift Indicator Light Use Cd","Shift Indicator Light Use Desc","Test Number","Test Originator","Analytically Derived FE?","ADFE Test Number","ADFE Total Road Load HP","ADFE Equiv. Test Weight (lbs.)","ADFE N/V Ratio","Test Procedure Cd","Test Procedure Description","Test Fuel Type Cd","Test Fuel Type Description","Test Category","THC (g/mi)","CO (g/mi)","CO2 (g/mi)","NOx (g/mi)","PM (g/mi)","CH4 (g/mi)","N2O (g/mi)","RND_ADJ_FE","FE_UNIT","FE Bag 1","FE Bag 2","FE Bag 3","FE Bag 4","DT-Inertia Work Ratio Rating","DT-Absolute Speed Change Ratg","DT-Energy Economy Rating","Target Coef A (lbf)","Target Coef B (lbf/mph)","Target Coef C (lbf/mph**2)","Set Coef A (lbf)","Set Coef B (lbf/mph)","Set Coef C (lbf/mph**2)","Aftertreatment Device Cd","Aftertreatment Device Desc","Police - Emergency Vehicle?","Averaging Group ID","Averaging Weighting Factor","Averaging Method Cd","Averging Method Desc"
2016,"Nissan","NSX","NISSAN","NISSAN GT-R","MNE291",6,3.8,"DNSXV03.8GBA","Car",530,6,"AV38DAA1","SA","Semi-Automatic",6,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,3.7,36.5,"1","Not eqipped","DNSX10016385","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0,0.2986,299,0.0048,,0,0.01,29.8,"MPG",,,,,,,,38.6,0.2803,0.01856,21.3,0.0561,0.01856,"TWC","Three-way catalyst","N","G",0.5,"H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
2016,"Nissan","NSX","NISSAN","NISSAN GT-R","MNE291",7,3.8,"DNSXV03.8GBA","Car",530,6,"AV38DAA1","SA","Semi-Automatic",6,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,3.7,36.5,"1","Not eqipped","DNSX10016376","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.0067,0.2955,479,0.0569,,,,18.6,"MPG",,,,,,,,38.6,0.2803,0.01856,21.3,0.0561,0.01856,"TWC","Three-way catalyst","N","I",0.5,"H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
2016,"Nissan","NSX","NISSAN","NISSAN GT-R","MNE291",7,3.8,"DNSXV03.8GBA","Car",530,6,"AV38DAA1","SA","Semi-Automatic",6,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,3.7,36.5,"1","Not eqipped","DNSX10016384","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0004,0.2761,294,0,,0,0.01,30.3,"MPG",,,,,,,,38.6,0.2803,0.01856,21.3,0.0561,0.01856,"TWC","Three-way catalyst","N","G",0.5,"H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
2016,"Nissan","NSX","NISSAN","NISSAN GT-R","MNE291",7,3.8,"DNSXV03.8GBA","Car",530,6,"AV38DAA1","SA","Semi-Automatic",6,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,3.7,36.5,"1","Not eqipped","DNSX10016386","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0277,3.4366,417,0.0134,,,,21.1,"MPG",14.2,24.6,,,,,,38.6,0.2803,0.01856,21.3,0.0561,0.01856,"TWC","Three-way catalyst","N","H",0.5,"H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
2016,"Nissan","NSX","NISSAN","NISSAN GT-R","MNE291",7,3.8,"DNSXV03.8GBA","Car",530,6,"AV38DAA1","SA","Semi-Automatic",6,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,3.7,36.5,"1","Not eqipped","DNSX10016392","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0334,1.0228,436,0.0079,,0.0131,0.01,20.4,"MPG",18.7,20,23.1,,,,,38.6,0.2803,0.01856,21.3,0.0561,0.01856,"TWC","Three-way catalyst","N","F",0.5,"H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
2016,"Nissan","NSX","NISSAN","NISSAN GT-R","MNE291",7,3.8,"DNSXV03.8GBA","Car",530,6,"AV38DAA1","SA","Semi-Automatic",6,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,3.7,36.5,"1","Not eqipped","DNSX10016398","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0,0.3347,292,0.003,,0,0.01,30.5,"MPG",,,,,,,,38.6,0.2803,0.01856,21.3,0.0561,0.01856,"TWC","Three-way catalyst","N","G",0.5,"H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE AWD SL","KHEH11",2,1.6,"FNSXV01.6GDA","Car",188,4,"AM16DAC1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,5.69,28.8,"1","Not eqipped","FNSX10032159","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0035,0.032,202,0.0039,,0.0033,,44.2,"MPG",,,,,1.38,1.12,0.29,50.73,-0.3871,0.03047,24.69,-0.2831,0.02721,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE AWD SL","KHEH11",2,1.6,"FNSXV01.6GDA","Car",188,4,"AM16DAC1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,5.69,28.8,"1","Not eqipped","FNSX10033071","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0191,0.4673,260,0.0303,,0.0104,,34.2,"MPG",,,,,36.1,34.6,31.5,50.73,-0.3871,0.03047,24.69,-0.2831,0.02721,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE AWD SL","KHEH11",3,1.6,"FNSXV01.6GDA","Car",188,4,"AM16DAC1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,5.69,28.7,"1","Not eqipped","FNSX10032162","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0035,0.0389,201,0.0042,,0.0029,,44.4,"MPG",,,,,2.41,1.97,0.13,49.28,-0.38,0.0303,18.51,-0.2646,0.02708,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE AWD SL","KHEH11",3,1.6,"FNSXV01.6GDA","Car",188,4,"AM16DAC1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,5.69,28.7,"1","Not eqipped","FNSX10033072","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0321,0.4628,259,0.0207,,0.0116,,34.3,"MPG",,,,,37,34.2,31.5,49.28,-0.38,0.0303,18.51,-0.2646,0.02708,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE NISMO RS","KHC863",0,1.6,"FNSXV01.6GDB","Car",215,4,"AM16DAM3","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3250,4.43,43.4,"1","Not eqipped","FNSX10032638","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0082,0.0821,201,0.0073,,0.0085,,44.3,"MPG",,,,,2.77,2.6,-0.1,21.75,0.2282,0.02428,5.57,-0.1017,0.02584,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE NISMO RS","KHC863",0,1.6,"FNSXV01.6GDB","Car",215,4,"AM16DAM3","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3250,4.43,43.4,"1","Not eqipped","FNSX10032986","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0222,0.2567,260,0.0105,,0.0108,,34.2,"MPG",,,,,0.07,0.25,-0.39,21.75,0.2282,0.02428,5.57,-0.1017,0.02584,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE SL","KHEH10",0,1.6,"FNSXV01.6GDA","Car",188,4,"AM16DAC1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3375,5.69,28.7,"1","Not eqipped","FNSX91002386","EPA","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0318754,0.79999,249.6500897,0.0270765,,0.0089119,,35.5,"MPG",32.5628927,35.7244762,37.8066974,,-3.116643,-1.608605,-0.577446,35.17,-0.0433,0.02721,8.18,0.057,0.02414,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE SL","KHEH10",0,1.6,"FNSXV01.6GDA","Car",188,4,"AM16DAC1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3375,5.69,28.7,"1","Not eqipped","FNSX91002387","EPA","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0017106,0.0365634,196.6164408,0.0023778,,0.0018394,,45.3,"MPG",,,,,-1.28094,-0.905865,-0.39606,35.17,-0.0433,0.02721,8.18,0.057,0.02414,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE SL","KHEH10",1,1.6,"FNSXV01.6GDA","Car",188,4,"AM16DAC1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3250,5.69,28.7,"1","Not eqipped","FNSX10032178","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0012,0.0097,192,0.0011,,0.0005,,46.5,"MPG",,,,,2.28,1.7,0.06,34.73,-0.0443,0.02731,8.16,0.0589,0.02423,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE SL","KHEH10",1,1.6,"FNSXV01.6GDA","Car",188,4,"AM16DAC1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3250,5.69,28.7,"1","Not eqipped","FNSX10033073","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0111,0.164,242,0.025,,0.0065,,36.8,"MPG",,,,,-0.99,-0.43,0.23,34.73,-0.0443,0.02731,8.16,0.0589,0.02423,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE SV","KHE480",1,1.6,"CNSXV01.6GDA","Car",188,4,"AM16DAC1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,5.8,30.5,"1","Not eqipped","CNSX10032984","MFR","Yes","CNSX10016174",14.1,3500,30.6,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0271,0.2801,277,0.0137,,0.0095,0.01,32.1,"MPG",,,,,,,,43.41,-0.2097,0.02673,14.04,-0.1074,0.02363,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE SV","KHE480",1,1.6,"CNSXV01.6GDA","Car",188,4,"AM16DAC1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,5.8,30.5,"1","Not eqipped","CNSX10032985","MFR","Yes","CNSX10014972",14.1,3500,30.6,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0022,0.0406,219,0.0006,,0.0018,0.01,40.6,"MPG",,,,,,,,43.41,-0.2097,0.02673,14.04,-0.1074,0.02363,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE SV","KHEH09",1,1.6,"FNSXV01.6GDA","Car",188,4,"AM16DAM1","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3250,3.93,40.4,"1","Not eqipped","FNSX10033074","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0146,0.4376,249,0.0094,,0.0093,,35.7,"MPG",,,,,0,0.23,0.1,21.63,0.1697,0.02469,2.83,-0.0152,0.02471,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN JUKE SV","KHEH09",1,1.6,"FNSXV01.6GDA","Car",188,4,"AM16DAM1","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3250,3.93,40.4,"1","Not eqipped","FNSX10033075","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0055,0.1312,185,0.0017,,0.0045,,48.1,"MPG",,,,,0.45,0.8,-0.78,21.63,0.1697,0.02469,2.83,-0.0152,0.02471,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN LEAF S","KMC272",0,99.999,"DNSXV0000LLA","Car",107,,"EVAA3","OT","Other",1,"Y","F","2-Wheel Drive, Front","1","No gear ratio < 1",3625,8.19,114.7,"1","Not eqipped","DNSX10022877","MFR","No","",,,,"81","Charge Depleting UDDS","62","Electricity","CD",,,,,,,,180.4,"MPG",,,,,,,,29.97,0.0713,0.02206,10.56,-0.0472,0.02111,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN LEAF S","KMC272",0,99.999,"DNSXV0000LLA","Car",107,,"EVAA3","OT","Other",1,"Y","F","2-Wheel Drive, Front","1","No gear ratio < 1",3625,8.19,114.7,"1","Not eqipped","DNSX10022878","MFR","No","",,,,"84","Charge Depleting Highway","62","Electricity","CD",,,,,,,,144.2,"MPG",,,,,,,,29.97,0.0713,0.02206,10.56,-0.0472,0.02111,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN LEAF SL","KMB102",0,99.999,"DNSXV0000LLA","Car",107,,"EVAA2","OT","Other",1,"Y","F","2-Wheel Drive, Front","1","No gear ratio < 1",3625,8.19,114.7,"1","Not eqipped","DNSX10025178","MFR","No","",,,,"81","Charge Depleting UDDS","62","Electricity","CD",,,,,,,,177.6,"MPG",,,,,,,,30.08,0.0713,0.02206,8.34,-0.0339,0.02115,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN LEAF SL","KMB102",0,99.999,"DNSXV0000LLA","Car",107,,"EVAA2","OT","Other",1,"Y","F","2-Wheel Drive, Front","1","No gear ratio < 1",3625,8.19,114.7,"1","Not eqipped","DNSX10025184","MFR","No","",,,,"84","Charge Depleting Highway","62","Electricity","CD",,,,,,,,143.4,"MPG",,,,,,,,30.08,0.0713,0.02206,8.34,-0.0339,0.02115,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN LEAF SL","KMB102",1,99.999,"DNSXV0000LLA","Car",107,,"EVAA2","OT","Other",1,"Y","F","2-Wheel Drive, Front","1","No gear ratio < 1",3625,8.19,112.5,"1","Not eqipped","DNSX10022874","MFR","No","",,,,"81","Charge Depleting UDDS","62","Electricity","CD",,,,,,,,183.9,"MPG",,,,,,,,29.61,0.0738,0.02195,7.99,-0.0173,0.02113,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN LEAF SL","KMB102",1,99.999,"DNSXV0000LLA","Car",107,,"EVAA2","OT","Other",1,"Y","F","2-Wheel Drive, Front","1","No gear ratio < 1",3625,8.19,112.5,"1","Not eqipped","DNSX10022876","MFR","No","",,,,"84","Charge Depleting Highway","62","Electricity","CD",,,,,,,,146.4,"MPG",,,,,,,,29.61,0.0738,0.02195,7.99,-0.0173,0.02113,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN LEAF SV","KME401",0,99.999,"GNSXV0000LLB","Car",107,,"EVAA2","OT","Other",1,"Y","F","2-Wheel Drive, Front","1","No gear ratio < 1",3750,8.19,112.5,"1","Not eqipped","GNSX10034856","MFR","No","",,,,"81","Charge Depleting UDDS","62","Electricity","CD",,,,,,,,175.4,"MPG",,,,,,,,29.92,0.076,0.02195,14.18,-0.1031,0.02154,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN LEAF SV","KME401",0,99.999,"GNSXV0000LLB","Car",107,,"EVAA2","OT","Other",1,"Y","F","2-Wheel Drive, Front","1","No gear ratio < 1",3750,8.19,112.5,"1","Not eqipped","GNSX10034857","MFR","No","",,,,"84","Charge Depleting Highway","62","Electricity","CD",,,,,,,,144.6,"MPG",,,,,,,,29.92,0.076,0.02195,14.18,-0.1031,0.02154,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MAXIMA SR","CNB067",3,3.5,"GNSXV03.5G7B","Car",300,6,"AV35DAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.25,25.9,"1","Not eqipped","GNSX10035298","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0486,0.65,325,0.0066,,0.0105,,27.4,"MPG",,,,,0.85,0.75,1.48,38.1,-0.1674,0.02196,12.41,-0.0656,0.01955,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MAXIMA SR","CNB067",3,3.5,"GNSXV03.5G7B","Car",300,6,"AV35DAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.25,25.9,"1","Not eqipped","GNSX10035299","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0033,0.15,206,0.0072,,0.0014,,43.3,"MPG",,,,,5.07,3.94,0.69,38.1,-0.1674,0.02196,12.41,-0.0656,0.01955,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MAXIMA SR","CNB067",4,3.5,"GNSXV03.5G7B","Car",300,6,"AV35DAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.25,26.2,"1","Not eqipped","GNSX10035296","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0416,0.54,321,0.009,,0.0071,,27.7,"MPG",,,,,0.98,0.84,1.69,38.47,-0.1893,0.02124,14.43,-0.0802,0.01864,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MAXIMA SR","CNB067",4,3.5,"GNSXV03.5G7B","Car",300,6,"AV35DAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.25,26.2,"1","Not eqipped","GNSX10035297","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0012,0.14,204,0.0051,,0.0007,,43.7,"MPG",,,,,1.66,1.37,0.26,38.47,-0.1893,0.02124,14.43,-0.0802,0.01864,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MAXIMA SR","CNB067",5,3.5,"GNSXV03.5G7B","Car",300,6,"AV35DAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,5.25,26.2,"1","Not eqipped","GNSX91002634","EPA","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0025511,0.2309081,204.4705995,0.0108528,,0.0023319,,43.7,"MPG",,,,,10.178798,7.597794,1.021495,36.44,-0.1652,0.02099,12.71,-0.0598,0.01845,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MAXIMA SR","CNB067",5,3.5,"GNSXV03.5G7B","Car",300,6,"AV35DAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,5.25,26.2,"1","Not eqipped","GNSX91002636","EPA","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.041637,0.5492224,326.1356703,0.0231911,,0.0068544,,27.3,"MPG",26.1127737,25.8921344,31.5145503,,4.691644,2.839133,2.000476,36.44,-0.1652,0.02099,12.71,-0.0598,0.01845,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD  SL","JJB066",2,3.5,"FNSXV03.5G7C","Car",260,6,"AV35DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,4.67,20.8,"1","Not eqipped","FNSX10033520","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0197,0.3532,336,0.0062,,0.0033,,26.5,"MPG",,,,,0.08,0.29,1.2,33.51,0.2102,0.02297,5.36,0.3703,0.02011,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD  SL","JJB066",2,3.5,"FNSXV03.5G7C","Car",260,6,"AV35DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,4.67,20.8,"1","Not eqipped","FNSX10033521","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0015,0.0575,222,0.0038,,0.0003,,40.1,"MPG",,,,,-1.14,-0.98,-0.13,33.51,0.2102,0.02297,5.36,0.3703,0.02011,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD  SL","JJB066",4,3.5,"FNSXV03.5G7C","Car",260,6,"AV35DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,4.67,21,"1","Not eqipped","FNSX10033516","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0202,0.3596,328,0.0023,,0.003,,27.1,"MPG",,,,,1.83,1.43,1.57,31.66,0.1869,0.02196,3.42,0.2618,0.01893,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD  SL","JJB066",4,3.5,"FNSXV03.5G7C","Car",260,6,"AV35DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,4.67,21,"1","Not eqipped","FNSX10033517","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0005,0.0569,212,0.0011,,0,,42,"MPG",,,,,3.29,2.6,0.18,31.66,0.1869,0.02196,3.42,0.2618,0.01893,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD  SL","JJB066",5,3.5,"FNSXV03.5G7C","Car",260,6,"AV35DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,4.67,20.8,"1","Not eqipped","FNSX10033518","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0009,0.0445,215,0.0032,,0.0003,,41.4,"MPG",,,,,1.62,1.49,0.14,31.9,0.1883,0.02266,3.28,0.35,0.01985,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD  SL","JJB066",5,3.5,"FNSXV03.5G7C","Car",260,6,"AV35DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,4.67,20.8,"1","Not eqipped","FNSX10033519","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0197,0.3698,332,0.0033,,0.0029,,26.8,"MPG",,,,,0.77,0.76,1.42,31.9,0.1883,0.02266,3.28,0.35,0.01985,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD Hybrid SL","JLB049",1,2.5,"FNSXV02.5GFA","Car",230,,"AR25HAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4500,5.25,23.4,"1","Not eqipped","FNSX10034436","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0138,0.51,256,0.002,,0.0034,,34.7,"MPG",31,35.4,34.9,36.9,-1.22,-0.54,-1.09,47.29,-0.0681,0.02446,11.83,0.4445,0.01832,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD Hybrid SL","JLB049",1,2.5,"FNSXV02.5GFA","Car",230,,"AR25HAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4500,5.25,23.4,"1","Not eqipped","FNSX10034437","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0012,0.08,211,0.003,,0.0009,,42.2,"MPG",,,,,-0.28,-0.23,-0.89,47.29,-0.0681,0.02446,11.83,0.4445,0.01832,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD Hybrid SL","JLB049",2,2.5,"FNSXV02.5GFA","Car",230,,"AR25HAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4500,5.25,23.6,"1","Not eqipped","FNSX91002723","EPA","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0033427,0.1877478,214.9284647,0.0079612,,0.0025818,,41.5,"MPG",,,,,3.074427,2.24484,-0.576008,46.63,-0.1042,0.02477,8.74,0.4185,0.0182,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD Hybrid SL","JLB049",2,2.5,"FNSXV02.5GFA","Car",230,,"AR25HAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4500,5.25,23.6,"1","Not eqipped","FNSX91002744","EPA","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0185241,0.7009617,273.8746803,0.0114539,,0.0044634,,32.5,"MPG",29.2764076,31.8304664,34.0404937,34.1529915,-1.829979,-0.915659,-1.157665,46.63,-0.1042,0.02477,8.74,0.4185,0.0182,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD Hybrid SL","JLB049",4,2.5,"FNSXV02.5GFA","Car",230,,"AR25HAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,5.25,23.6,"1","Not eqipped","FNSX10034468","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0114,0.46,243,0.013,,0.0038,,36.5,"MPG",,,,,-0.73,-0.34,-0.85,45.44,-0.3714,0.02849,8.06,0.0602,0.02302,"","","N","",,"N","No averaging"
